File Path,Option,Concept,Values,Changed internally,Removed
account-service/pom.xml,project.repositories.repository.id,maven,['spring-milestones'],0,True
account-service/pom.xml,project.repositories.repository.name,maven,['Spring Milestones'],0,True
account-service/pom.xml,project.repositories.repository.snapshots.enabled,maven,['false'],0,True
account-service/pom.xml,project.repositories.repository.url,maven,['https://repo.spring.io/milestone'],0,True
account-service/pom.xml,project.version,maven,['1.0-SNAPSHOT'],0,False
account-service/src/main/resources/application.yml,hystrix.command.default.execution.isolation.thread.timeoutInMilliseconds,spring,['10000'],0,True
account-service/src/main/resources/application.yml,logging.level.org.springframework.security,spring,"['DEBUG', 'INFO']",1,True
account-service/src/main/resources/application.yml,security.oauth2.client.accessTokenUri,spring,"['http://auth-service:5000/uaa/oauth/token', 'http://localhost:8888/uaa/oauth/token']",1,True
account-service/src/main/resources/application.yml,security.oauth2.client.clientId,spring,['account-service'],0,True
account-service/src/main/resources/application.yml,security.oauth2.client.clientSecret,spring,"['${ACCOUNT_SERVICE_PASSWORD}', 'password']",1,True
account-service/src/main/resources/application.yml,security.oauth2.client.grant-type,spring,['client_credentials'],0,True
account-service/src/main/resources/application.yml,security.oauth2.client.scope,spring,['server'],0,True
account-service/src/main/resources/application.yml,security.oauth2.resource.user-info-uri,spring,"['http://auth-service:5000/uaa/users/current', 'http://localhost:8888/uaa/user', 'http://localhost:8888/uaa/users/current']",2,True
account-service/src/main/resources/application.yml,server.context-path,spring,['/accounts'],0,True
account-service/src/main/resources/application.yml,server.port,spring,"['7000', '9999']",1,True
account-service/src/main/resources/application.yml,spring.data.mongodb.database,spring,['piggymetrics'],0,True
account-service/src/main/resources/application.yml,spring.data.mongodb.host,spring,"['account-mongodb', 'localhost']",1,True
account-service/src/main/resources/application.yml,spring.data.mongodb.password,spring,['${MONGODB_PASSWORD}'],0,True
account-service/src/main/resources/application.yml,spring.data.mongodb.port,spring,['27017'],0,True
account-service/src/main/resources/application.yml,spring.data.mongodb.username,spring,"['service', 'user']",1,True
account-service/src/main/resources/bootstrap.yml,eureka.client.serviceUrl.defaultZone,yaml,"['http://127.0.0.1:8761/eureka/', 'http://registry:8761/eureka/']",1,True
account-service/src/main/resources/bootstrap.yml,eureka.instance.prefer-ip-address,yaml,['true'],0,True
account-service/src/main/resources/bootstrap.yml,spring.application.name,yaml,['account-service'],0,False
account-service/src/main/resources/bootstrap.yml,spring.cloud.config.fail-fast,yaml,['true'],0,False
account-service/src/main/resources/bootstrap.yml,spring.cloud.config.password,yaml,['${CONFIG_SERVICE_PASSWORD}'],0,False
account-service/src/main/resources/bootstrap.yml,spring.cloud.config.uri,yaml,['http://config:8888'],0,False
account-service/src/main/resources/bootstrap.yml,spring.cloud.config.username,yaml,['user'],0,False
account-service/src/test/resources/application.yml,spring.data.mongodb.database,spring,['piggymetrics'],0,False
account-service/src/test/resources/application.yml,spring.data.mongodb.port,spring,['0'],0,False
account-service/src/test/resources/bootstrap.yml,eureka.client.enabled,yaml,['false'],0,False
auth-service/.mvn/wrapper/maven-wrapper.properties,distributionurl,configparser,['https://repo1.maven.org/maven2/org/apache/maven/apache-maven/3.3.3/apache-maven-3.3.3-bin.zip'],0,True
auth-service/Dockerfile,ADD,docker,['./target/auth-service.jar /app/'],0,False
auth-service/Dockerfile,CMD,docker,"['java -Xmx200m -jar /app/auth-service.jar', 'java -jar /app/auth-service.jar']",1,False
auth-service/Dockerfile,EXPOSE,docker,['5000'],0,False
auth-service/Dockerfile,FROM,docker,['java:8-jre'],0,False
auth-service/pom.xml,ExecutableName,maven,['target/auth-service-1.0-SNAPSHOT.jar'],0,False
auth-service/pom.xml,ExecutableNameNoVersion,maven,['target/auth-service.jar'],0,False
auth-service/pom.xml,project.artifactId,maven,['auth-service'],0,False
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin.artifactId,maven,['jacoco-maven-plugin'],0,True
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin.groupId,maven,['org.jacoco'],0,True
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.artifactId,maven,['jacoco-maven-plugin'],0,True
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.executions.execution.id,maven,['report'],0,True
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.executions.execution.phase,maven,['test'],0,True
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.groupId,maven,['org.jacoco'],0,True
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.5.201505241946.version,maven,['0.7.5.201505241946'],0,True
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.6.201602180812.artifactId,maven,['jacoco-maven-plugin'],0,False
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.6.201602180812.executions.execution.id,maven,['report'],0,False
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.6.201602180812.executions.execution.phase,maven,['test'],0,False
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.6.201602180812.groupId,maven,['org.jacoco'],0,False
auth-service/pom.xml,project.build.plugins.plugin.org.jacoco:jacoco-maven-plugin:0.7.6.201602180812.version,maven,['0.7.6.201602180812'],0,False
auth-service/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.artifactId,maven,['spring-boot-maven-plugin'],0,False
auth-service/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.configuration.finalName,maven,['auth-service'],0,False
auth-service/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.groupId,maven,['org.springframework.boot'],0,False
auth-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.1.0.artifactId,maven,['json-path'],0,True
auth-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.1.0.groupId,maven,['com.jayway.jsonpath'],0,True
auth-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.1.0.scope,maven,['test'],0,True
auth-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.1.0.version,maven,['2.1.0'],0,True
auth-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.2.0.artifactId,maven,['json-path'],0,False
auth-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.2.0.groupId,maven,['com.jayway.jsonpath'],0,False
auth-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.2.0.scope,maven,['test'],0,False
auth-service/pom.xml,project.dependencies.dependency.com.jayway.jsonpath:json-path:2.2.0.version,maven,['2.2.0'],0,False
auth-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.2.artifactId,maven,['de.flapdoodle.embed.mongo'],0,True
auth-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.2.groupId,maven,['de.flapdoodle.embed'],0,True
auth-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.2.scope,maven,['test'],0,True
auth-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.2.version,maven,['1.50.2'],0,True
auth-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.3.artifactId,maven,['de.flapdoodle.embed.mongo'],0,False
auth-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.3.groupId,maven,['de.flapdoodle.embed'],0,False
auth-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.3.scope,maven,['test'],0,False
auth-service/pom.xml,project.dependencies.dependency.de.flapdoodle.embed:de.flapdoodle.embed.mongo:1.50.3.version,maven,['1.50.3'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.mongodb:mongo-java-driver:${mongodb-driver.version}.artifactId,maven,['mongo-java-driver'],0,True
auth-service/pom.xml,project.dependencies.dependency.org.mongodb:mongo-java-driver:${mongodb-driver.version}.groupId,maven,['org.mongodb'],0,True
auth-service/pom.xml,project.dependencies.dependency.org.mongodb:mongo-java-driver:${mongodb-driver.version}.version,maven,['${mongodb-driver.version}'],0,True
auth-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-data-mongodb.artifactId,maven,['spring-boot-starter-data-mongodb'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-data-mongodb.groupId,maven,['org.springframework.boot'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-security.artifactId,maven,['spring-boot-starter-security'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-security.groupId,maven,['org.springframework.boot'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.artifactId,maven,['spring-boot-starter-test'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.groupId,maven,['org.springframework.boot'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-test.scope,maven,['test'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-web.artifactId,maven,['spring-boot-starter-web'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-web.groupId,maven,['org.springframework.boot'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-config.artifactId,maven,['spring-cloud-starter-config'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-config.groupId,maven,['org.springframework.cloud'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-eureka.artifactId,maven,['spring-cloud-starter-eureka'],0,True
auth-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-eureka.groupId,maven,['org.springframework.cloud'],0,True
auth-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-eureka-client.artifactId,maven,['spring-cloud-starter-netflix-eureka-client'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-netflix-eureka-client.groupId,maven,['org.springframework.cloud'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-oauth2.artifactId,maven,['spring-cloud-starter-oauth2'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-oauth2.groupId,maven,['org.springframework.cloud'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-sleuth.artifactId,maven,['spring-cloud-starter-sleuth'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-sleuth.groupId,maven,['org.springframework.cloud'],0,False
auth-service/pom.xml,project.dependencies.dependency.org.springframework.security.oauth:spring-security-oauth2.artifactId,maven,['spring-security-oauth2'],0,True
auth-service/pom.xml,project.dependencies.dependency.org.springframework.security.oauth:spring-security-oauth2.groupId,maven,['org.springframework.security.oauth'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.artifactId,maven,['spring-cloud-dependencies'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.groupId,maven,['org.springframework.cloud'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.scope,maven,['import'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.type,maven,['pom'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.version,maven,['${spring-cloud.version}'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.artifactId,maven,['spring-cloud-starter-parent'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.groupId,maven,['org.springframework.cloud'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.scope,maven,['import'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.type,maven,['pom'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.M4.version,maven,['Brixton.M4'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.artifactId,maven,['spring-cloud-starter-parent'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.groupId,maven,['org.springframework.cloud'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.scope,maven,['import'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.type,maven,['pom'],0,True
auth-service/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-starter-parent:Brixton.RELEASE.version,maven,['Brixton.RELEASE'],0,True
auth-service/pom.xml,project.groupId,maven,['com.piggymetrics'],0,True
auth-service/pom.xml,project.modelVersion,maven,['4.0.0'],0,False
auth-service/pom.xml,project.name,maven,['auth-service'],0,False
auth-service/pom.xml,project.packaging,maven,['jar'],0,False
auth-service/pom.xml,project.parent.artifactId,maven,"['piggymetrics', 'spring-boot-starter-parent']",1,False
auth-service/pom.xml,project.parent.groupId,maven,"['com.piggymetrics', 'org.springframework.boot']",1,False
auth-service/pom.xml,project.parent.version,maven,"['1.0-SNAPSHOT', '1.3.1.RELEASE', '1.3.2.RELEASE', '1.3.3.RELEASE', '1.3.5.RELEASE', '2.0.3.RELEASE']",5,False
auth-service/pom.xml,project.properties.java.version,maven,['1.8'],0,True
auth-service/pom.xml,project.properties.mongodb-driver.version,maven,"['3.2.0', '3.2.2']",1,True
auth-service/pom.xml,project.properties.project.build.sourceEncoding,maven,['UTF-8'],0,True
auth-service/pom.xml,project.properties.spring-cloud.version,maven,['Finchley.RELEASE'],0,True
auth-service/pom.xml,project.repositories.repository.id,maven,['spring-milestones'],0,True
auth-service/pom.xml,project.repositories.repository.name,maven,['Spring Milestones'],0,True
auth-service/pom.xml,project.repositories.repository.snapshots.enabled,maven,['false'],0,True
auth-service/pom.xml,project.repositories.repository.url,maven,['https://repo.spring.io/milestone'],0,True
auth-service/pom.xml,project.version,maven,['1.0-SNAPSHOT'],0,False
auth-service/src/main/resources/application.yml,logging.level.org.springframework.security,spring,"['DEBUG', 'INFO']",1,True
auth-service/src/main/resources/application.yml,server.context-path,spring,['/uaa'],0,True
auth-service/src/main/resources/application.yml,server.port,spring,"['5000', '8888']",1,True
auth-service/src/main/resources/application.yml,spring.data.mongodb.database,spring,['piggymetrics'],0,True
auth-service/src/main/resources/application.yml,spring.data.mongodb.host,spring,['auth-mongodb'],0,True
auth-service/src/main/resources/application.yml,spring.data.mongodb.password,spring,['${MONGODB_PASSWORD}'],0,True
auth-service/src/main/resources/application.yml,spring.data.mongodb.port,spring,['27017'],0,True
auth-service/src/main/resources/application.yml,spring.data.mongodb.username,spring,['user'],0,True
auth-service/src/main/resources/bootstrap.yml,eureka.client.serviceUrl.defaultZone,yaml,"['http://127.0.0.1:8761/eureka/', 'http://registry:8761/eureka/']",1,True
auth-service/src/main/resources/bootstrap.yml,eureka.instance.prefer-ip-address,yaml,['true'],0,True
auth-service/src/main/resources/bootstrap.yml,spring.application.name,yaml,['auth-service'],0,False
auth-service/src/main/resources/bootstrap.yml,spring.cloud.config.fail-fast,yaml,['true'],0,False
auth-service/src/main/resources/bootstrap.yml,spring.cloud.config.password,yaml,['${CONFIG_SERVICE_PASSWORD}'],0,False
auth-service/src/main/resources/bootstrap.yml,spring.cloud.config.uri,yaml,['http://config:8888'],0,False
auth-service/src/main/resources/bootstrap.yml,spring.cloud.config.username,yaml,['user'],0,False
auth-service/src/test/resources/application.yml,spring.data.mongodb.database,spring,['piggymetrics'],0,False
auth-service/src/test/resources/application.yml,spring.data.mongodb.port,spring,['0'],0,False
auth-service/src/test/resources/bootstrap.yml,eureka.client.enabled,yaml,['false'],0,False
config/Dockerfile,ADD,docker,['./target/config.jar /app/'],0,False
config/Dockerfile,CMD,docker,"['java -Xmx200m -jar /app/config.jar', 'java -jar /app/config.jar']",1,False
config/Dockerfile,EXPOSE,docker,['8888'],0,False
config/Dockerfile,FROM,docker,['java:8-jre'],0,False
config/pom.xml,ExecutableName,maven,['target/config-1.0.0-SNAPSHOT.jar'],0,False
config/pom.xml,ExecutableNameNoVersion,maven,['target/config.jar'],0,False
config/pom.xml,project.artifactId,maven,['config'],0,False
config/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.artifactId,maven,['spring-boot-maven-plugin'],0,False
config/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.configuration.finalName,maven,['config'],0,False
config/pom.xml,project.build.plugins.plugin.org.springframework.boot:spring-boot-maven-plugin.groupId,maven,['org.springframework.boot'],0,False
config/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-security.artifactId,maven,['spring-boot-starter-security'],0,False
config/pom.xml,project.dependencies.dependency.org.springframework.boot:spring-boot-starter-security.groupId,maven,['org.springframework.boot'],0,False
config/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-config-server.artifactId,maven,['spring-cloud-config-server'],0,False
config/pom.xml,project.dependencies.dependency.org.springframework.cloud:spring-cloud-config-server.groupId,maven,['org.springframework.cloud'],0,False
config/pom.xml,project.dependencyManagement.dependencies.dependency.org.springframework.cloud:spring-cloud-dependencies:${spring-cloud.version}.artifactId,maven,['spring-cloud-dependencies'],0,True
